Date,Close/Last,Volume,Open,High,Low
8/26/20,$303.91 ,69015150,$284.00 ,$304.67 ,$284.00 
8/25/20,$280.82 ,42127240,$272.41 ,$283.09 ,$270.26 
8/24/20,$271.39 ,23685600,$271.07 ,$277.25 ,$268.77 
8/21/20,$267.01 ,15538620,$268.69 ,$270.49 ,$266.42 
8/20/20,$269.01 ,20299690,$261.50 ,$269.63 ,$261.46 
8/19/20,$262.59 ,23291460,$261.39 ,$267.91 ,$261.35 
8/18/20,$262.34 ,18690380,$260.95 ,$265.15 ,$259.26 
8/17/20,$261.16 ,13351060,$262.50 ,$264.10 ,$259.40 
8/14/20,$261.24 ,14792710,$262.31 ,$262.65 ,$258.68 
8/13/20,$261.30 ,17373970,$261.55 ,$265.16 ,$259.57 
8/12/20,$259.89 ,21428330,$258.97 ,$263.90 ,$258.11 
8/11/20,$256.13 ,28238280,$260.19 ,$265.92 ,$255.13 
8/10/20,$263.00 ,30248830,$268.04 ,$273.86 ,$259.69 
8/7/20,$268.44 ,72766360,$264.08 ,$278.89 ,$263.43 
8/6/20,$265.28 ,45241610,$249.04 ,$266.60 ,$248.67 
8/5/20,$249.12 ,13088360,$250.19 ,$252.27 ,$247.77 
8/4/20,$249.83 ,17183530,$251.56 ,$252.80 ,$247.43 
8/3/20,$251.96 ,23134100,$252.65 ,$255.40 ,$250.33 
7/31/20,$253.67 ,53030040,$255.82 ,$255.85 ,$249.00 
7/30/20,$234.50 ,20615310,$230.22 ,$234.89 ,$229.00 
7/29/20,$233.29 ,13588320,$231.14 ,$233.70 ,$230.31 
7/28/20,$230.12 ,14170110,$234.63 ,$234.96 ,$229.83 
7/27/20,$233.50 ,13163080,$231.46 ,$234.95 ,$230.83 
7/24/20,$230.71 ,18325810,$230.19 ,$233.49 ,$226.90 
7/23/20,$232.60 ,21771800,$239.63 ,$242.42 ,$231.75 
7/22/20,$239.87 ,15427890,$240.26 ,$241.90 ,$238.12 
7/21/20,$241.75 ,19409690,$246.22 ,$246.91 ,$240.08 
7/20/20,$245.42 ,20872220,$240.06 ,$246.05 ,$235.64 
7/17/20,$242.03 ,18152410,$241.00 ,$244.16 ,$237.86 
7/16/20,$240.93 ,18880710,$238.00 ,$241.76 ,$236.33 
7/15/20,$240.28 ,19133560,$241.55 ,$244.82 ,$238.05 
7/14/20,$239.73 ,23378060,$236.76 ,$240.33 ,$232.03 
7/13/20,$239.00 ,24674870,$247.01 ,$250.15 ,$238.42 
7/10/20,$245.07 ,22982720,$243.69 ,$245.49 ,$239.32 
7/9/20,$244.50 ,22174900,$245.00 ,$246.53 ,$239.24 
7/8/20,$243.58 ,29791340,$238.11 ,$246.99 ,$236.59 
7/7/20,$240.86 ,27887790,$239.41 ,$247.65 ,$238.82 
7/6/20,$240.28 ,26206160,$233.76 ,$240.40 ,$232.27 
7/2/20,$233.42 ,30633620,$239.00 ,$240.00 ,$232.61 
7/1/20,$237.55 ,43399740,$228.50 ,$239.00 ,$227.56 
6/30/20,$227.07 ,33927070,$220.59 ,$227.50 ,$218.47 
6/29/20,$220.64 ,58514280,$209.75 ,$220.75 ,$207.11 
6/26/20,$216.08 ,76343940,$232.64 ,$233.09 ,$215.40 
6/25/20,$235.68 ,18704340,$234.62 ,$237.30 ,$232.74 
6/24/20,$234.02 ,20834900,$241.20 ,$243.22 ,$232.68 
6/23/20,$242.24 ,24017920,$241.28 ,$245.19 ,$239.86 
6/22/20,$239.22 ,18917780,$238.56 ,$240.70 ,$236.91 
6/19/20,$238.79 ,30081290,$237.79 ,$240.83 ,$235.55 
6/18/20,$235.94 ,15782450,$234.99 ,$236.14 ,$232.15 
6/17/20,$235.53 ,19578130,$235.00 ,$237.59 ,$231.73 
6/16/20,$235.65 ,15236690,$237.14 ,$238.46 ,$233.00 
6/15/20,$232.50 ,15340260,$225.09 ,$233.77 ,$224.80 
6/12/20,$228.58 ,22091390,$229.90 ,$231.66 ,$224.50 
6/11/20,$224.43 ,26708160,$229.94 ,$232.89 ,$223.55 
6/10/20,$236.73 ,20720710,$240.96 ,$241.21 ,$235.28 
6/9/20,$238.67 ,27462870,$231.52 ,$239.77 ,$230.41 
6/8/20,$231.40 ,15466500,$229.03 ,$231.55 ,$227.41 
6/5/20,$230.77 ,16750440,$226.71 ,$231.35 ,$225.31 
6/4/20,$226.29 ,17041480,$229.56 ,$231.63 ,$224.61 
6/3/20,$230.16 ,15380280,$232.11 ,$232.65 ,$228.53 
6/2/20,$232.72 ,20919020,$230.94 ,$233.00 ,$226.56 
6/1/20,$231.91 ,18223840,$224.59 ,$232.44 ,$223.50 
5/29/20,$225.09 ,23322480,$225.20 ,$227.49 ,$222.88 
5/28/20,$225.46 ,29423010,$224.30 ,$231.63 ,$224.00 
5/27/20,$229.14 ,34697550,$229.07 ,$230.56 ,$221.13 
5/26/20,$232.20 ,33178320,$239.77 ,$240.90 ,$231.67 
5/22/20,$234.91 ,33925560,$231.51 ,$235.99 ,$228.74 
5/21/20,$231.39 ,47782640,$234.72 ,$237.20 ,$231.20 
5/20/20,$229.97 ,50162880,$223.50 ,$231.34 ,$223.19 
5/19/20,$216.88 ,31843150,$213.27 ,$220.49 ,$212.83 
5/18/20,$213.19 ,20167440,$212.15 ,$214.64 ,$210.94 
5/15/20,$210.88 ,19383150,$205.27 ,$211.34 ,$204.12 
5/14/20,$206.81 ,17178950,$202.56 ,$206.93 ,$200.69 
5/13/20,$205.10 ,20684560,$209.43 ,$210.78 ,$202.11 
5/12/20,$210.10 ,14704650,$213.29 ,$215.28 ,$210.00 
5/11/20,$213.18 ,12911950,$210.89 ,$215.00 ,$210.37 
5/8/20,$212.35 ,12524050,$212.24 ,$213.21 ,$210.85 
5/7/20,$211.26 ,15151980,$211.16 ,$211.60 ,$209.04 
5/6/20,$208.47 ,21856960,$208.12 ,$211.60 ,$206.66 
5/5/20,$207.07 ,21071220,$207.02 ,$210.38 ,$206.50 
5/4/20,$205.26 ,19250670,$200.20 ,$205.91 ,$198.76 
5/1/20,$202.27 ,30415580,$201.60 ,$207.28 ,$199.05 
4/30/20,$204.71 ,46230120,$206.92 ,$209.69 ,$201.57 
4/29/20,$194.19 ,45954520,$190.93 ,$196.91 ,$190.00 
4/28/20,$182.91 ,21730990,$188.66 ,$189.20 ,$182.56 
4/27/20,$187.50 ,29197750,$192.66 ,$193.75 ,$187.41 
4/24/20,$190.07 ,28868530,$183.23 ,$190.41 ,$180.83 
4/23/20,$185.13 ,21426600,$184.08 ,$187.05 ,$183.15 
4/22/20,$182.28 ,33369930,$178.45 ,$184.78 ,$178.14 
4/21/20,$170.80 ,24850530,$175.25 ,$175.38 ,$168.34 
4/20/20,$178.24 ,16110580,$177.41 ,$180.50 ,$176.77 
4/17/20,$179.24 ,20974750,$179.20 ,$180.28 ,$176.66 
4/16/20,$176.25 ,23593230,$177.95 ,$178.05 ,$172.51 
4/15/20,$176.97 ,17423000,$175.19 ,$178.19 ,$172.82 
4/14/20,$178.17 ,21011820,$178.98 ,$181.23 ,$176.62 
4/13/20,$174.79 ,19355360,$173.67 ,$175.00 ,$169.45 
4/9/20,$175.19 ,23534290,$175.90 ,$177.08 ,$171.57 
4/8/20,$174.28 ,21664200,$171.25 ,$175.00 ,$167.74 
4/7/20,$168.83 ,31411920,$171.79 ,$173.39 ,$166.01 
4/6/20,$165.55 ,28453580,$160.15 ,$166.20 ,$158.51 
4/3/20,$154.18 ,25983320,$157.15 ,$157.91 ,$150.83 
4/2/20,$158.19 ,20886310,$159.10 ,$161.35 ,$155.92 
4/1/20,$159.60 ,19507560,$161.62 ,$164.15 ,$158.04 
3/31/20,$166.80 ,23676280,$165.48 ,$170.93 ,$164.20 
3/30/20,$165.95 ,22515230,$159.18 ,$166.75 ,$158.06 
3/27/20,$156.79 ,24879870,$158.20 ,$160.09 ,$154.75 
3/26/20,$163.34 ,26579020,$158.25 ,$164.00 ,$157.02 
3/25/20,$156.21 ,35184270,$158.92 ,$162.99 ,$153.06 
3/24/20,$160.98 ,30440370,$155.21 ,$161.31 ,$152.57 
3/23/20,$148.10 ,29830770,$149.66 ,$152.31 ,$142.25 
3/20/20,$149.73 ,32568400,$156.02 ,$159.27 ,$148.00 
3/19/20,$153.13 ,39862310,$146.62 ,$159.93 ,$144.80 
3/18/20,$146.96 ,37553140,$139.75 ,$148.18 ,$137.10 
3/17/20,$149.42 ,34255600,$150.74 ,$153.94 ,$140.00 
3/16/20,$146.01 ,39120420,$152.32 ,$159.13 ,$143.10 
3/13/20,$170.28 ,35028630,$163.53 ,$170.79 ,$157.60 
3/12/20,$154.47 ,43266340,$159.54 ,$166.60 ,$154.34 
3/11/20,$170.24 ,20397200,$174.01 ,$175.88 ,$167.66 
3/10/20,$178.19 ,24517790,$174.67 ,$178.29 ,$169.50 
3/9/20,$169.50 ,29949040,$169.60 ,$175.00 ,$165.19 
3/6/20,$181.09 ,24559550,$178.33 ,$183.78 ,$176.26 
3/5/20,$185.17 ,19333430,$186.78 ,$188.99 ,$183.89 
3/4/20,$191.76 ,23062470,$189.17 ,$191.83 ,$186.39 
3/3/20,$185.89 ,27984100,$196.22 ,$197.24 ,$183.97 
3/2/20,$196.44 ,24948960,$194.03 ,$196.57 ,$188.85 
2/28/20,$192.47 ,32583490,$182.70 ,$192.74 ,$181.82 
2/27/20,$189.75 ,21682630,$191.82 ,$195.88 ,$189.50 
2/26/20,$197.20 ,16555210,$197.19 ,$201.21 ,$195.49 
2/25/20,$196.77 ,21433490,$202.25 ,$203.50 ,$195.95 
2/24/20,$200.72 ,23080060,$201.80 ,$203.65 ,$198.17 
2/21/20,$210.18 ,14098430,$213.48 ,$214.24 ,$208.83 
2/20/20,$214.58 ,13109210,$216.52 ,$218.77 ,$212.95 
2/19/20,$217.49 ,12135110,$217.99 ,$218.32 ,$216.11 
2/18/20,$217.80 ,15630030,$213.55 ,$217.98 ,$213.40 
2/14/20,$214.18 ,10741750,$214.00 ,$214.93 ,$212.65 
2/13/20,$213.14 ,15396630,$209.52 ,$214.33 ,$209.18 
2/12/20,$210.76 ,13813700,$207.85 ,$211.22 ,$207.40 
2/11/20,$207.19 ,25030810,$210.19 ,$210.86 ,$206.51 
2/10/20,$213.06 ,11856350,$211.52 ,$213.80 ,$210.66 
2/7/20,$212.33 ,12242530,$210.30 ,$212.82 ,$209.93 
2/6/20,$210.85 ,10567530,$210.47 ,$211.19 ,$209.34 
2/5/20,$210.11 ,12538150,$212.51 ,$212.73 ,$208.71 
2/4/20,$209.83 ,19628890,$206.62 ,$210.60 ,$205.20 
2/3/20,$204.19 ,15510510,$203.44 ,$205.14 ,$202.50 
1/31/20,$201.91 ,31359920,$208.43 ,$208.69 ,$201.06 
1/30/20,$209.53 ,48775500,$206.53 ,$211.43 ,$204.75 
1/29/20,$223.23 ,33610010,$221.44 ,$224.20 ,$218.45 
1/28/20,$217.79 ,13413840,$216.14 ,$218.74 ,$213.52 
1/27/20,$214.87 ,13810660,$213.10 ,$216.06 ,$212.50 
1/24/20,$217.94 ,11905820,$220.80 ,$221.78 ,$216.11 
1/23/20,$219.76 ,11195000,$220.75 ,$221.49 ,$219.27 
1/22/20,$221.32 ,12212810,$222.31 ,$222.75 ,$221.28 
1/21/20,$221.44 ,14275780,$222.16 ,$222.37 ,$219.12 
1/17/20,$222.14 ,15905940,$222.03 ,$222.29 ,$220.53 
1/16/20,$221.77 ,10015290,$222.57 ,$222.63 ,$220.39 
1/15/20,$221.15 ,10036480,$220.61 ,$221.68 ,$220.14 
1/14/20,$219.06 ,13315360,$221.61 ,$222.38 ,$218.63 
1/13/20,$221.91 ,14494520,$219.60 ,$221.97 ,$219.21 
1/10/20,$218.06 ,12127430,$219.20 ,$219.88 ,$217.42 
1/9/20,$218.30 ,12679580,$217.54 ,$218.38 ,$216.28 
1/8/20,$215.22 ,13492700,$213.00 ,$216.24 ,$212.61 
1/7/20,$213.06 ,15111860,$212.82 ,$214.58 ,$211.75 
1/6/20,$212.60 ,17073860,$206.70 ,$212.78 ,$206.52 
1/3/20,$208.67 ,11197420,$207.21 ,$210.40 ,$206.95 
1/2/20,$209.78 ,12090710,$206.75 ,$209.79 ,$206.27 
12/31/19,$205.25 ,8962756,$204.00 ,$205.56 ,$203.60 
12/30/19,$204.41 ,10534440,$207.86 ,$207.90 ,$203.90 
12/27/19,$208.10 ,10287630,$208.67 ,$208.93 ,$206.59 
12/26/19,$207.79 ,9368273,$205.57 ,$207.82 ,$205.31 
12/24/19,$205.12 ,6046273,$206.30 ,$206.79 ,$205.00 
12/23/19,$206.18 ,13353190,$206.70 ,$208.59 ,$205.68 
12/20/19,$206.30 ,27315230,$207.48 ,$207.71 ,$203.43 
12/19/19,$206.06 ,16808180,$202.78 ,$206.30 ,$202.51 
12/18/19,$202.50 ,23284750,$200.09 ,$204.30 ,$200.09 
12/17/19,$198.39 ,10177610,$198.84 ,$199.00 ,$196.13 
12/16/19,$197.92 ,14922730,$195.27 ,$199.12 ,$194.81 
12/13/19,$194.11 ,18806020,$196.40 ,$196.80 ,$193.17 
12/12/19,$196.75 ,23766990,$202.35 ,$203.66 ,$194.10 
12/11/19,$202.26 ,8041827,$200.28 ,$202.63 ,$200.28 
12/10/19,$200.87 ,9485568,$201.66 ,$202.05 ,$200.15 
12/9/19,$201.34 ,12013220,$200.65 ,$203.14 ,$200.21 
12/6/19,$201.05 ,12279530,$200.50 ,$201.57 ,$200.06 
12/5/19,$199.36 ,9755350,$199.86 ,$201.29 ,$198.21 
12/4/19,$198.71 ,8459939,$200.00 ,$200.03 ,$198.05 
12/3/19,$198.82 ,13014170,$197.60 ,$198.93 ,$195.08 
12/2/19,$199.70 ,11542020,$202.13 ,$202.18 ,$198.05 
11/29/19,$201.64 ,7985231,$201.60 ,$203.80 ,$201.21 
11/27/19,$202.00 ,12760570,$199.90 ,$203.14 ,$199.42 
11/26/19,$198.97 ,11748660,$200.00 ,$200.15 ,$198.04 
11/25/19,$199.79 ,15286440,$199.52 ,$200.97 ,$199.25 
11/22/19,$198.82 ,9959817,$198.38 ,$199.30 ,$197.62 
11/21/19,$197.93 ,12130990,$197.42 ,$199.09 ,$196.86 
11/20/19,$197.51 ,12370240,$198.58 ,$199.59 ,$195.43 
11/19/19,$199.32 ,19070290,$197.40 ,$200.00 ,$196.86 
11/18/19,$197.40 ,16176110,$194.56 ,$198.63 ,$193.05 
11/15/19,$195.10 ,11530230,$194.26 ,$195.30 ,$193.38 
11/14/19,$193.15 ,9059897,$192.93 ,$194.03 ,$191.45 
11/13/19,$193.19 ,11009800,$194.70 ,$195.70 ,$192.74 
11/12/19,$194.47 ,17615450,$190.00 ,$195.06 ,$189.74 
11/11/19,$189.61 ,8637768,$189.93 ,$190.08 ,$188.54 
11/8/19,$190.84 ,10764780,$190.00 ,$192.34 ,$189.70 
11/7/19,$190.42 ,13473000,$191.91 ,$193.44 ,$189.47 
11/6/19,$191.55 ,10973020,$194.03 ,$194.37 ,$191.35 
11/5/19,$194.32 ,9941954,$195.37 ,$195.75 ,$193.60 
11/4/19,$194.72 ,16371290,$194.55 ,$197.37 ,$193.81 
11/1/19,$193.62 ,21711830,$192.85 ,$194.11 ,$189.91 
10/31/19,$191.65 ,42286530,$196.70 ,$198.09 ,$188.25 
10/30/19,$188.25 ,28734560,$189.56 ,$190.45 ,$185.98 
10/29/19,$189.31 ,13574870,$191.69 ,$192.53 ,$188.47 
10/28/19,$189.40 ,13657870,$187.20 ,$189.53 ,$185.08 
10/25/19,$187.89 ,8061240,$185.83 ,$189.00 ,$185.09 
10/24/19,$186.38 ,11505410,$184.62 ,$186.73 ,$182.80 
10/23/19,$186.15 ,12370820,$182.01 ,$186.38 ,$182.00 
10/22/19,$182.34 ,19854190,$190.00 ,$190.65 ,$181.50 
10/21/19,$189.76 ,8580744,$187.04 ,$189.91 ,$186.75 
10/18/19,$185.85 ,16882860,$190.23 ,$191.49 ,$183.92 
10/17/19,$190.39 ,9761548,$190.30 ,$190.84 ,$188.77 
10/16/19,$189.55 ,10560340,$188.32 ,$189.70 ,$186.90 
10/15/19,$188.89 ,15143120,$183.80 ,$190.38 ,$183.66 
10/14/19,$183.28 ,7203665,$184.20 ,$184.62 ,$182.57 
10/11/19,$184.19 ,14998750,$182.15 ,$186.49 ,$182.14 
10/10/19,$180.03 ,8980978,$180.32 ,$181.61 ,$179.17 
10/9/19,$179.85 ,7648874,$179.16 ,$180.72 ,$177.94 
10/8/19,$177.75 ,10084900,$178.26 ,$180.37 ,$177.72 
10/7/19,$179.68 ,9359793,$180.00 ,$181.18 ,$178.09 
10/4/19,$180.45 ,10476400,$179.55 ,$180.98 ,$178.10 
10/3/19,$179.38 ,16789320,$175.57 ,$179.84 ,$173.63 
10/2/19,$174.60 ,16374150,$174.84 ,$176.53 ,$173.09 
10/1/19,$175.81 ,17261560,$179.15 ,$179.84 ,$174.88 
9/30/19,$178.08 ,11071430,$177.87 ,$178.67 ,$176.85 
9/27/19,$177.10 ,14663580,$180.49 ,$180.76 ,$175.66 
9/26/19,$180.11 ,16280690,$181.33 ,$181.40 ,$177.67 
9/25/19,$182.80 ,18339960,$181.45 ,$183.42 ,$177.87 
9/24/19,$181.28 ,18775670,$187.98 ,$188.04 ,$180.39 
9/23/19,$186.82 ,14370090,$189.34 ,$190.10 ,$185.21 
9/20/19,$189.93 ,20359880,$190.66 ,$193.10 ,$188.12 
9/19/19,$190.14 ,10474690,$188.66 ,$191.10 ,$188.15 
9/18/19,$188.14 ,9945798,$188.09 ,$189.08 ,$186.01 
9/17/19,$188.08 ,9751570,$186.66 ,$188.32 ,$185.54 
9/16/19,$186.22 ,8444844,$186.93 ,$187.79 ,$185.77 
9/13/19,$187.19 ,11441120,$187.33 ,$187.97 ,$186.54 
9/12/19,$187.47 ,11419780,$189.86 ,$190.93 ,$187.23 
9/11/19,$188.49 ,11761660,$186.46 ,$189.44 ,$186.08 
9/10/19,$186.17 ,15455870,$187.44 ,$188.10 ,$184.55 
9/9/19,$188.76 ,14722400,$187.73 ,$188.98 ,$185.85 
9/6/19,$187.49 ,15226820,$190.21 ,$190.21 ,$186.35 
9/5/19,$190.90 ,13896620,$188.53 ,$191.36 ,$187.94 
9/4/19,$187.14 ,11314570,$184.65 ,$187.75 ,$183.89 
9/3/19,$182.39 ,9792187,$184.00 ,$185.67 ,$182.11 
8/30/19,$185.67 ,10785720,$186.78 ,$186.80 ,$183.46 
8/29/19,$185.57 ,10135030,$183.77 ,$186.08 ,$183.47 
8/28/19,$181.76 ,9392060,$180.53 ,$181.95 ,$178.92 
8/27/19,$181.30 ,14408950,$181.93 ,$184.04 ,$181.01 
8/26/19,$180.36 ,8780477,$179.40 ,$180.50 ,$178.24 
8/23/19,$177.75 ,17331220,$180.84 ,$183.13 ,$176.66 
8/22/19,$182.04 ,10829510,$183.43 ,$184.11 ,$179.91 
8/21/19,$183.55 ,8409548,$185.00 ,$185.90 ,$183.14 
8/20/19,$183.81 ,10087590,$185.45 ,$186.00 ,$182.39 
8/19/19,$186.17 ,9699661,$186.01 ,$187.50 ,$184.85 
8/16/19,$183.70 ,12844830,$183.75 ,$185.10 ,$182.36 
8/15/19,$182.59 ,13059640,$180.95 ,$183.20 ,$180.03 
8/14/19,$179.71 ,18903720,$185.80 ,$185.99 ,$179.31 
8/13/19,$188.45 ,13653320,$185.52 ,$191.38 ,$185.37 
8/12/19,$185.37 ,10936280,$186.85 ,$187.59 ,$184.46 
8/9/19,$187.85 ,11058810,$190.00 ,$190.98 ,$187.12 
8/8/19,$190.16 ,14828920,$186.62 ,$190.34 ,$184.05 
8/7/19,$185.15 ,15833200,$183.60 ,$186.37 ,$181.22 
8/6/19,$184.51 ,18035690,$183.69 ,$185.79 ,$183.09 
8/5/19,$181.73 ,23086660,$184.69 ,$185.67 ,$179.34 
8/2/19,$189.02 ,15296980,$191.10 ,$192.62 ,$188.07 
8/1/19,$192.73 ,17777010,$194.17 ,$198.47 ,$190.88 
7/31/19,$194.23 ,14593540,$196.95 ,$198.76 ,$192.68 
7/30/19,$197.04 ,11903560,$195.39 ,$198.71 ,$193.50 
7/29/19,$195.94 ,16530800,$199.00 ,$199.63 ,$195.30 
7/26/19,$199.75 ,24433990,$200.19 ,$202.88 ,$196.25 
7/25/19,$200.71 ,39889870,$206.70 ,$208.66 ,$198.26 
7/24/19,$204.66 ,32532540,$197.63 ,$204.81 ,$197.22 
7/23/19,$202.36 ,14583680,$202.84 ,$204.24 ,$200.96 
7/22/19,$202.32 ,13589020,$199.91 ,$202.57 ,$198.81 
7/19/19,$198.36 ,12098260,$202.18 ,$202.33 ,$198.07 
7/18/19,$200.78 ,11956550,$200.15 ,$202.47 ,$199.38 
7/17/19,$201.80 ,12083710,$204.18 ,$204.36 ,$201.59 
7/16/19,$203.84 ,12132720,$203.89 ,$205.47 ,$203.10 
7/15/19,$203.91 ,16030340,$204.25 ,$205.33 ,$201.82 
7/12/19,$204.87 ,15366270,$199.68 ,$205.30 ,$199.16 
7/11/19,$201.23 ,13678460,$203.26 ,$203.80 ,$200.21 
7/10/19,$202.73 ,20571700,$200.00 ,$202.96 ,$199.67 
7/9/19,$199.21 ,14698610,$194.97 ,$199.46 ,$194.89 
7/8/19,$195.76 ,9723858,$195.19 ,$196.68 ,$193.64 
7/5/19,$196.40 ,11164110,$196.18 ,$197.07 ,$194.17 
7/3/19,$197.20 ,10246120,$194.16 ,$197.40 ,$194.16 
7/2/19,$195.00 ,9049979,$193.00 ,$195.00 ,$192.71 
7/1/19,$193.00 ,14204690,$195.21 ,$195.28 ,$191.93 
6/28/19,$193.00 ,16378880,$190.55 ,$193.20 ,$189.94 
6/27/19,$189.50 ,11158980,$189.88 ,$189.95 ,$188.27 
6/26/19,$187.66 ,12808600,$189.54 ,$190.76 ,$187.31 
6/25/19,$188.84 ,16750310,$192.88 ,$193.14 ,$188.13 
6/24/19,$192.60 ,15508960,$192.42 ,$193.98 ,$191.57 
6/21/19,$191.14 ,22751160,$188.75 ,$192.00 ,$188.75 
6/20/19,$189.53 ,14635740,$190.95 ,$191.16 ,$187.64 
6/19/19,$187.48 ,21417090,$187.00 ,$188.10 ,$184.55 
6/18/19,$188.47 ,37571350,$194.00 ,$194.53 ,$187.28 
6/17/19,$189.01 ,29459880,$185.01 ,$189.50 ,$184.41 
6/14/19,$181.33 ,16773690,$180.51 ,$181.84 ,$180.00 
6/13/19,$177.47 ,12253570,$175.53 ,$178.03 ,$174.61 
6/12/19,$175.04 ,17699810,$178.38 ,$179.27 ,$172.88 
6/11/19,$178.10 ,15266640,$178.48 ,$179.98 ,$176.79 
6/10/19,$174.82 ,14767920,$174.75 ,$177.86 ,$173.80 
6/7/19,$173.35 ,16917340,$170.17 ,$173.87 ,$168.84 
6/6/19,$168.33 ,12446350,$168.30 ,$169.70 ,$167.23 
6/5/19,$168.17 ,19758320,$167.48 ,$168.72 ,$164.63 
6/4/19,$167.50 ,46044260,$163.71 ,$168.28 ,$160.84 
6/3/19,$164.15 ,56059610,$175.00 ,$175.05 ,$161.01 
5/31/19,$177.47 ,15226540,$180.28 ,$180.54 ,$177.16 
5/30/19,$183.01 ,8581544,$183.08 ,$183.48 ,$180.89 
5/29/19,$182.19 ,12797690,$183.50 ,$184.56 ,$181.35 
5/28/19,$184.31 ,14843310,$181.54 ,$184.71 ,$181.45 
5/24/19,$181.06 ,8807701,$182.33 ,$183.63 ,$180.83 
5/23/19,$180.87 ,12768840,$182.42 ,$183.90 ,$179.67 
5/22/19,$185.32 ,9213801,$184.73 ,$186.74 ,$183.61 
5/21/19,$184.82 ,7502820,$184.57 ,$185.70 ,$183.89 
5/20/19,$182.72 ,10351980,$181.88 ,$184.23 ,$181.37 
5/17/19,$185.30 ,10485370,$184.84 ,$187.58 ,$184.28 
5/16/19,$186.99 ,12953110,$185.05 ,$188.58 ,$185.05 
5/15/19,$186.27 ,16746900,$180.42 ,$187.28 ,$180.02 
5/14/19,$180.73 ,17628140,$182.52 ,$183.49 ,$178.10 
5/13/19,$181.54 ,16833350,$183.50 ,$185.43 ,$180.84 
5/10/19,$188.34 ,12578510,$188.25 ,$190.00 ,$184.59 
5/9/19,$188.65 ,12967030,$187.20 ,$189.77 ,$186.26 
5/8/19,$189.54 ,12505740,$189.39 ,$190.72 ,$188.55 
5/7/19,$189.77 ,16253000,$192.54 ,$192.90 ,$187.85 
5/6/19,$193.88 ,13994930,$191.24 ,$194.28 ,$190.55 
5/3/19,$195.47 ,14575430,$194.38 ,$196.16 ,$193.71 
5/2/19,$192.53 ,13209450,$193.00 ,$194.00 ,$189.75 
5/1/19,$193.03 ,15996650,$194.78 ,$196.18 ,$193.01 
4/30/19,$193.40 ,23309400,$194.19 ,$197.39 ,$192.28 
4/29/19,$194.78 ,19538750,$190.95 ,$195.41 ,$190.65 
4/26/19,$191.49 ,21947170,$192.50 ,$192.90 ,$189.09 
4/25/19,$193.26 ,54088650,$196.98 ,$198.48 ,$192.12 
4/24/19,$182.58 ,34957090,$184.49 ,$185.14 ,$181.65 
4/23/19,$183.78 ,19631900,$182.74 ,$184.22 ,$181.48 
4/22/19,$181.44 ,13348950,$178.25 ,$181.67 ,$178.25 
4/18/19,$178.28 ,11639990,$178.80 ,$178.88 ,$177.34 
4/17/19,$178.78 ,9520718,$179.60 ,$180.74 ,$178.36 
4/16/19,$178.87 ,11185690,$179.00 ,$180.17 ,$178.30 
4/15/19,$179.65 ,10827980,$178.50 ,$180.50 ,$176.87 
4/12/19,$179.10 ,12321770,$178.00 ,$179.63 ,$177.95 
4/11/19,$177.51 ,8048582,$178.24 ,$178.40 ,$177.00 
4/10/19,$177.82 ,11684940,$178.18 ,$178.79 ,$176.54 
4/9/19,$177.58 ,19599420,$175.62 ,$179.19 ,$175.55 
4/8/19,$174.93 ,7287902,$175.21 ,$175.50 ,$174.23 
4/5/19,$175.72 ,9499559,$176.88 ,$177.00 ,$175.10 
4/4/19,$176.02 ,17768670,$176.02 ,$178.00 ,$175.53 
4/3/19,$173.54 ,27380570,$174.50 ,$177.96 ,$172.95 
4/2/19,$174.20 ,23926430,$170.14 ,$174.90 ,$169.55 
4/1/19,$168.70 ,10122200,$167.83 ,$168.90 ,$167.28 
3/29/19,$166.69 ,13450640,$166.39 ,$167.19 ,$164.81 
3/28/19,$165.55 ,10457910,$164.57 ,$166.72 ,$163.33 
3/27/19,$165.87 ,10603100,$167.85 ,$168.94 ,$164.79 
3/26/19,$167.68 ,15274610,$167.35 ,$169.45 ,$166.35 
3/25/19,$166.29 ,12306150,$163.00 ,$166.54 ,$162.00 
3/22/19,$164.34 ,16375210,$165.65 ,$167.42 ,$164.09 
3/21/19,$166.08 ,16049850,$164.89 ,$166.39 ,$163.75 
3/20/19,$165.44 ,19934930,$161.50 ,$166.12 ,$161.24 
3/19/19,$161.57 ,24608800,$161.48 ,$163.82 ,$160.82 
3/18/19,$160.47 ,35094650,$163.57 ,$163.90 ,$159.28 
3/15/19,$165.98 ,37088870,$167.16 ,$167.58 ,$162.51 
3/14/19,$170.17 ,17882100,$169.76 ,$171.15 ,$168.16 
3/13/19,$173.37 ,11514940,$172.32 ,$174.03 ,$172.12 
3/12/19,$171.92 ,12136730,$172.09 ,$173.80 ,$171.22 
3/11/19,$172.07 ,18534610,$171.60 ,$174.30 ,$171.58 
3/8/19,$169.60 ,12737410,$166.20 ,$169.62 ,$165.97 
3/7/19,$169.13 ,18200280,$171.50 ,$171.74 ,$167.61 
3/6/19,$172.51 ,20775850,$172.90 ,$173.57 ,$171.27 
3/5/19,$171.26 ,26581790,$167.37 ,$171.88 ,$166.55 
3/4/19,$167.37 ,18864670,$163.90 ,$167.50 ,$163.83 
3/1/19,$162.28 ,11022100,$162.60 ,$163.13 ,$161.69 
